time;PressMode
2023-01-06 01:43:55.417 CET;4
2023-01-06 01:46:49.105 CET;16
2023-01-06 03:49:29.493 CET;0
2023-01-06 03:49:30.505 CET;4
2023-01-09 06:10:40.163 CET;16
2023-01-09 06:27:23.167 CET;4
2023-01-09 06:58:35.638 CET;16
2023-01-09 07:00:06.006 CET;4
2023-01-09 07:22:11.292 CET;16
2023-01-09 08:04:11.355 CET;4
2023-01-09 08:09:51.709 CET;16
2023-01-09 08:10:27.858 CET;4
2023-01-09 08:11:18.059 CET;16
2023-01-09 08:52:49.013 CET;4
2023-01-09 08:53:20.131 CET;0
2023-01-09 08:53:21.131 CET;8
2023-01-09 09:10:38.276 CET;16
2023-01-09 09:10:40.286 CET;4
2023-01-09 09:11:02.377 CET;16
2023-01-09 09:14:57.312 CET;4
2023-01-09 09:35:56.335 CET;16
2023-01-09 10:04:10.111 CET;4
2023-01-09 10:14:13.522 CET;16
2023-01-09 10:15:47.888 CET;4
2023-01-09 10:18:28.533 CET;16
2023-01-09 10:19:00.653 CET;4
2023-01-09 10:23:04.628 CET;16
2023-01-09 10:27:45.752 CET;4
2023-01-09 10:28:27.920 CET;16
2023-01-09 14:07:36.426 CET;4
2023-01-09 14:08:07.555 CET;8
2023-01-09 14:13:21.801 CET;16
2023-01-09 14:13:22.811 CET;4
2023-01-09 14:14:27.061 CET;16
2023-01-09 14:26:39.992 CET;4
2023-01-09 14:33:08.545 CET;16
2023-01-09 15:32:55.861 CET;4
2023-01-09 15:33:59.121 CET;16
2023-01-09 15:42:05.063 CET;4
2023-01-09 15:42:17.115 CET;16
2023-01-09 18:41:24.029 CET;8
2023-01-09 18:51:31.460 CET;0
2023-01-09 18:51:32.460 CET;4
2023-01-09 18:54:54.267 CET;16
2023-01-09 20:55:48.232 CET;4
2023-01-09 21:13:49.546 CET;16
2023-01-09 22:45:17.466 CET;4
2023-01-09 23:02:51.667 CET;16
2023-01-10 00:10:22.844 CET;4
2023-01-10 00:31:08.825 CET;16
2023-01-10 01:26:15.025 CET;4
2023-01-10 01:41:21.642 CET;32
2023-01-10 01:41:22.653 CET;8
2023-01-10 01:55:56.134 CET;4
2023-01-10 02:00:43.280 CET;16
2023-01-10 02:13:07.259 CET;4
2023-01-10 02:26:15.405 CET;16
2023-01-10 02:27:21.665 CET;4
2023-01-10 02:27:26.684 CET;16
2023-01-10 10:36:59.013 CET;4
2023-01-10 10:37:21.092 CET;8
2023-01-10 10:51:41.526 CET;4
2023-01-10 10:54:24.171 CET;16
2023-01-10 14:58:16.608 CET;4
2023-01-10 15:12:54.101 CET;16
2023-01-10 15:15:35.747 CET;4
2023-01-10 15:15:40.767 CET;16
2023-01-10 15:18:59.563 CET;4
2023-01-10 15:19:08.592 CET;16
2023-01-10 15:19:18.634 CET;4
2023-01-10 15:19:25.664 CET;16
2023-01-11 01:45:23.651 CET;4
2023-01-11 01:46:23.891 CET;8
2023-01-11 01:53:49.674 CET;4
2023-01-11 01:59:04.940 CET;16
2023-01-11 02:16:44.165 CET;4
2023-01-11 02:25:24.243 CET;16
2023-01-11 03:21:40.724 CET;4
2023-01-11 03:21:45.744 CET;16
2023-01-11 07:12:00.936 CET;4
2023-01-11 07:12:59.164 CET;16
2023-01-11 09:18:58.345 CET;4
2023-01-11 09:20:09.625 CET;8
2023-01-11 09:30:34.115 CET;4
2023-01-11 09:45:43.753 CET;16
2023-01-11 09:46:56.042 CET;4
2023-01-11 09:47:00.062 CET;16
2023-01-11 10:11:26.920 CET;4
2023-01-11 10:11:33.940 CET;0
2023-01-11 10:11:34.950 CET;16
2023-01-11 10:29:25.220 CET;4
2023-01-11 10:30:08.390 CET;0
2023-01-11 10:30:09.398 CET;8
2023-01-11 10:37:43.213 CET;4
2023-01-11 10:41:15.062 CET;16
2023-01-11 10:47:09.474 CET;4
2023-01-11 10:47:15.494 CET;16
2023-01-11 13:51:00.529 CET;4
2023-01-11 13:51:37.677 CET;16
2023-01-11 16:19:22.085 CET;0
2023-01-11 16:19:23.085 CET;8
2023-01-11 16:32:02.112 CET;4
2023-01-11 16:33:21.431 CET;16
2023-01-11 16:54:52.594 CET;4
2023-01-11 17:17:42.059 CET;16
2023-01-11 17:19:27.476 CET;4
2023-01-11 17:19:33.506 CET;16
2023-01-11 17:39:00.167 CET;4
2023-01-11 17:39:23.257 CET;16
2023-01-11 17:48:44.489 CET;4
2023-01-11 18:07:29.992 CET;16
2023-01-11 18:21:23.319 CET;0
2023-01-11 18:21:24.319 CET;4
2023-01-11 18:21:44.400 CET;16
2023-01-11 18:42:57.490 CET;4
2023-01-11 18:43:11.539 CET;16
2023-01-11 18:51:15.474 CET;4
2023-01-11 18:51:29.533 CET;16
2023-01-11 19:03:23.382 CET;4
2023-01-11 19:03:37.444 CET;16
2023-01-11 21:04:48.480 CET;8
2023-01-11 21:10:36.867 CET;4
2023-01-11 21:10:54.947 CET;16
2023-01-11 21:21:08.397 CET;4
2023-01-11 21:25:59.563 CET;16
2023-01-12 00:46:34.608 CET;4
2023-01-12 00:47:23.806 CET;8
2023-01-12 00:52:42.082 CET;4
2023-01-12 00:54:58.631 CET;16
2023-01-12 00:57:47.296 CET;4
2023-01-12 00:57:51.316 CET;16
2023-01-12 04:42:26.148 CET;4
2023-01-12 04:43:38.437 CET;8
2023-01-12 04:52:41.605 CET;4
2023-01-12 04:55:30.273 CET;16
2023-01-12 05:10:19.826 CET;4
2023-01-12 05:22:13.671 CET;16
2023-01-12 05:30:16.592 CET;4
2023-01-12 05:31:13.832 CET;16
2023-01-12 05:46:15.427 CET;4
2023-01-12 05:46:21.447 CET;16
2023-01-12 06:32:11.434 CET;4
2023-01-12 06:58:10.661 CET;0
2023-01-12 06:58:11.670 CET;16
2023-01-12 06:58:54.838 CET;0
2023-01-12 06:58:55.839 CET;4
2023-01-12 06:58:58.849 CET;16
2023-01-12 09:51:37.224 CET;4
2023-01-12 10:02:29.835 CET;16
2023-01-12 11:32:32.410 CET;32
2023-01-12 11:32:33.411 CET;8
2023-01-12 11:45:30.519 CET;16
2023-01-12 11:45:31.519 CET;4
2023-01-12 11:45:54.608 CET;16
2023-01-12 11:53:44.490 CET;0
2023-01-12 11:53:45.490 CET;4
2023-01-12 11:53:47.500 CET;16
2023-01-12 12:07:13.720 CET;4
2023-01-12 12:07:26.770 CET;16
2023-01-12 12:13:30.223 CET;4
2023-01-12 12:13:50.305 CET;16
2023-01-12 12:17:41.230 CET;0
2023-01-12 12:17:42.232 CET;4
2023-01-12 12:17:58.301 CET;16
2023-01-12 12:33:29.009 CET;4
2023-01-12 12:33:50.096 CET;16
2023-01-12 15:52:38.732 CET;8
2023-01-12 16:09:20.737 CET;4
2023-01-12 16:09:42.828 CET;16
2023-01-12 16:27:15.033 CET;4
2023-01-12 16:38:33.743 CET;16
2023-01-12 16:39:05.872 CET;4
2023-01-12 17:00:30.005 CET;16
2023-01-12 18:06:34.828 CET;8
2023-01-12 18:12:55.351 CET;16
2023-01-12 18:12:56.352 CET;4
2023-01-12 18:13:19.443 CET;16
2023-01-12 18:39:53.819 CET;4
2023-01-12 18:40:08.880 CET;16
2023-01-12 20:52:08.500 CET;8
2023-01-13 00:13:11.684 CET;4
2023-01-13 01:42:47.142 CET;16
2023-01-13 02:02:16.809 CET;4
2023-01-13 02:02:22.841 CET;16
2023-01-13 04:20:57.046 CET;4
2023-01-13 06:35:15.234 CET;8
2023-01-13 06:39:08.163 CET;4
2023-01-13 10:18:25.704 CET;16
2023-01-13 14:52:20.339 CET;0
2023-01-13 14:52:21.339 CET;8
2023-01-13 14:55:29.096 CET;4
2023-01-13 15:07:12.908 CET;16
2023-01-13 15:12:34.191 CET;4
2023-01-13 15:12:38.201 CET;16
2023-01-13 16:53:14.319 CET;4
2023-01-13 16:53:54.477 CET;8
2023-01-13 18:51:51.743 CET;4
2023-01-13 19:00:50.897 CET;16
2023-01-13 19:29:34.779 CET;0
2023-01-13 19:29:35.779 CET;4
2023-01-13 19:29:46.829 CET;16
2023-01-13 19:33:59.835 CET;0
2023-01-13 19:34:00.845 CET;4
2023-01-13 19:34:13.894 CET;16
2023-01-13 20:13:52.390 CET;4
2023-01-14 01:08:11.920 CET;0
2023-01-14 01:08:12.920 CET;8
2023-01-14 05:10:09.903 CET;0
2023-01-14 05:10:10.901 CET;4
2023-01-16 05:45:12.289 CET;16
2023-01-16 06:10:52.443 CET;4
2023-01-16 06:11:08.503 CET;16
2023-01-16 06:14:05.210 CET;4
2023-01-16 06:14:20.269 CET;16
2023-01-16 06:39:03.187 CET;4
2023-01-16 06:39:17.247 CET;16
2023-01-16 06:49:17.650 CET;4
2023-01-16 06:49:39.740 CET;16
2023-01-16 10:36:23.063 CET;4
2023-01-16 10:37:01.213 CET;16
2023-01-16 10:54:36.427 CET;4
2023-01-16 10:54:47.477 CET;8
2023-01-16 11:02:06.223 CET;4
2023-01-16 11:04:42.851 CET;16
2023-01-16 11:13:29.963 CET;4
2023-01-16 11:13:37.993 CET;16
2023-01-16 11:26:46.141 CET;4
2023-01-16 11:26:53.171 CET;16
2023-01-16 11:26:54.171 CET;4
2023-01-16 11:28:18.510 CET;16
2023-01-16 11:28:24.530 CET;4
2023-01-16 11:29:07.710 CET;16
2023-01-16 11:38:10.871 CET;4
2023-01-16 11:38:36.980 CET;16
2023-01-16 11:43:44.207 CET;4
2023-01-16 11:44:07.296 CET;16
2023-01-16 11:47:00.994 CET;4
2023-01-16 11:47:47.174 CET;16
2023-01-16 11:53:06.460 CET;4
2023-01-16 11:53:56.658 CET;16
2023-01-16 12:00:39.263 CET;4
2023-01-16 12:01:04.362 CET;16
2023-01-16 12:01:44.522 CET;4
2023-01-16 12:01:49.540 CET;0
2023-01-16 12:01:50.542 CET;16
2023-01-16 12:03:58.059 CET;4
2023-01-16 12:04:46.249 CET;16
2023-01-16 12:12:19.052 CET;4
2023-01-16 12:12:34.122 CET;16
2023-01-16 12:23:37.773 CET;4
2023-01-16 12:24:02.872 CET;16
2023-01-16 12:28:52.019 CET;0
2023-01-16 12:28:53.029 CET;4
2023-01-16 12:29:04.078 CET;16
2023-01-16 12:32:56.006 CET;4
2023-01-16 12:33:01.025 CET;16
2023-01-16 13:22:23.848 CET;4
2023-01-16 13:32:30.266 CET;16
2023-01-16 13:32:44.315 CET;4
2023-01-16 13:33:11.426 CET;16
2023-01-16 13:45:57.480 CET;4
2023-01-16 13:46:46.680 CET;16
2023-01-16 13:48:38.118 CET;4
2023-01-16 13:48:47.158 CET;16
2023-01-16 13:49:38.368 CET;4
2023-01-16 13:50:17.516 CET;16
2023-01-16 13:53:17.233 CET;4
2023-01-16 13:53:21.253 CET;16
2023-01-16 14:02:40.483 CET;4
2023-01-16 14:02:44.503 CET;16
2023-01-16 14:04:59.040 CET;4
2023-01-16 14:05:22.128 CET;16
2023-01-16 14:07:06.546 CET;4
2023-01-16 14:07:38.677 CET;16
2023-01-16 14:08:32.885 CET;4
2023-01-16 14:10:35.384 CET;16
2023-01-16 14:12:44.904 CET;4
2023-01-16 14:16:22.769 CET;16
2023-01-16 14:30:06.058 CET;4
2023-01-16 14:32:21.595 CET;16
2023-01-16 14:34:49.184 CET;4
2023-01-16 14:35:34.374 CET;16
2023-01-16 14:37:46.901 CET;4
2023-01-16 14:37:54.931 CET;16
2023-01-16 14:39:24.289 CET;4
2023-01-16 14:39:57.418 CET;16
2023-01-16 14:42:27.016 CET;4
2023-01-16 14:44:56.615 CET;16
2023-01-16 14:45:00.625 CET;4
2023-01-16 14:45:10.664 CET;16
2023-01-16 14:46:09.903 CET;4
2023-01-16 14:46:15.934 CET;16
2023-01-16 14:53:36.686 CET;4
2023-01-16 15:28:24.025 CET;16
2023-01-16 15:29:14.233 CET;4
2023-01-16 15:29:24.273 CET;16
2023-01-16 15:31:16.710 CET;4
2023-01-16 15:32:10.930 CET;16
2023-01-16 15:34:37.519 CET;4
2023-01-16 15:36:52.058 CET;16
2023-01-16 15:53:41.082 CET;4
2023-01-16 15:54:53.371 CET;16
2023-01-16 16:14:34.094 CET;4
2023-01-16 16:15:23.295 CET;16
2023-01-16 22:18:13.221 CET;4
2023-01-16 22:18:55.391 CET;8
2023-01-16 22:31:06.309 CET;4
2023-01-16 22:33:20.845 CET;16
2023-01-17 03:03:00.473 CET;8
2023-01-17 06:56:01.312 CET;4
2023-01-17 08:41:02.463 CET;16
2023-01-17 08:50:56.842 CET;4
2023-01-17 11:18:11.117 CET;16
2023-01-17 11:31:58.423 CET;4
2023-01-17 12:16:52.184 CET;16
2023-01-17 13:16:34.487 CET;4
2023-01-17 14:32:45.753 CET;16
2023-01-17 14:34:15.101 CET;0
2023-01-17 14:34:16.111 CET;4
2023-01-17 14:41:11.765 CET;16
2023-01-17 19:14:50.338 CET;4
2023-01-17 19:15:43.548 CET;8
2023-01-17 19:24:14.586 CET;4
2023-01-17 19:58:54.894 CET;16
2023-01-17 20:01:38.552 CET;4
2023-01-17 20:08:16.137 CET;16
2023-01-17 20:43:00.454 CET;4
2023-01-17 20:46:49.372 CET;16
2023-01-18 02:55:36.739 CET;4
2023-01-18 02:55:46.779 CET;16
2023-01-18 10:22:22.799 CET;4
2023-01-18 10:23:30.066 CET;8
2023-01-18 10:33:07.375 CET;4
2023-01-18 10:47:57.931 CET;16
2023-01-18 10:48:46.121 CET;4
2023-01-18 10:55:46.803 CET;16
2023-01-18 10:56:10.894 CET;4
2023-01-18 11:48:29.440 CET;0
2023-01-18 11:48:30.440 CET;8
2023-01-18 13:55:09.790 CET;4
2023-01-18 14:08:53.078 CET;16
2023-01-18 14:17:19.092 CET;4
2023-01-18 14:17:23.111 CET;16
2023-01-18 18:21:45.664 CET;4
2023-01-18 18:23:27.073 CET;8
2023-01-18 18:29:34.539 CET;4
2023-01-18 18:30:32.778 CET;16
2023-01-18 18:59:01.602 CET;4
2023-01-18 19:33:17.808 CET;16
2023-01-18 19:58:20.805 CET;4
2023-01-18 19:58:54.944 CET;8
2023-01-18 20:05:34.549 CET;4
2023-01-18 20:06:06.668 CET;16
2023-01-18 20:14:13.611 CET;4
2023-01-18 20:14:17.631 CET;16
2023-01-19 02:24:34.355 CET;4
2023-01-19 02:26:09.736 CET;8
2023-01-19 02:32:53.348 CET;4
2023-01-19 02:48:04.996 CET;16
2023-01-19 03:41:35.815 CET;4
2023-01-19 03:42:21.996 CET;16
2023-01-19 03:55:13.084 CET;4
2023-01-19 03:55:30.144 CET;16
2023-01-19 09:57:40.934 CET;4
2023-01-19 09:57:45.954 CET;16
2023-01-19 10:01:34.871 CET;8
2023-01-19 10:08:59.645 CET;4
2023-01-19 10:10:11.944 CET;16
2023-01-19 10:23:50.210 CET;4
2023-01-19 10:28:58.434 CET;16
2023-01-19 11:58:06.793 CET;8
2023-01-19 12:04:31.328 CET;32
2023-01-19 12:04:32.338 CET;4
2023-01-19 12:07:22.016 CET;16
2023-01-19 12:48:58.983 CET;4
2023-01-19 12:49:07.015 CET;16
2023-01-19 12:57:19.983 CET;4
2023-01-19 12:57:30.025 CET;16
2023-01-19 16:43:02.073 CET;4
2023-01-19 16:43:23.154 CET;16
2023-01-19 17:09:24.391 CET;4
2023-01-19 17:09:36.438 CET;8
2023-01-19 17:21:05.186 CET;0
2023-01-19 17:21:06.196 CET;4
2023-01-19 17:26:07.401 CET;16
2023-01-19 17:54:37.219 CET;4
2023-01-19 18:02:06.012 CET;16
2023-01-19 19:30:00.075 CET;4
2023-01-19 19:30:27.184 CET;8
2023-01-19 19:59:48.213 CET;4
2023-01-19 20:01:03.513 CET;16
2023-01-19 20:20:09.095 CET;4
2023-01-19 20:22:00.535 CET;16
2023-01-20 00:19:25.424 CET;4
2023-01-20 00:21:59.042 CET;8
2023-01-20 00:35:04.168 CET;4
2023-01-20 00:37:50.836 CET;16
2023-01-20 00:52:13.283 CET;4
2023-01-20 01:08:33.197 CET;16
2023-01-20 04:15:23.966 CET;4
2023-01-20 04:15:52.076 CET;8
2023-01-20 05:01:03.917 CET;4
2023-01-20 05:04:16.684 CET;16
2023-01-20 05:31:05.108 CET;4
2023-01-20 05:45:25.536 CET;16
2023-01-20 07:42:47.667 CET;4
2023-01-20 07:43:27.825 CET;16
2023-01-20 09:06:26.710 CET;4
2023-01-20 09:06:36.750 CET;16
2023-01-20 09:58:53.275 CET;4
2023-01-20 09:58:57.295 CET;16
2023-01-20 10:03:18.329 CET;4
2023-01-20 10:03:23.349 CET;16
2023-01-20 12:05:45.680 CET;8
2023-01-20 12:14:24.750 CET;4
2023-01-20 12:16:18.210 CET;16
2023-01-20 12:50:37.424 CET;4
2023-01-20 12:50:39.436 CET;16
2023-01-20 15:09:55.802 CET;4
2023-01-20 15:10:54.040 CET;8
2023-01-20 15:19:33.105 CET;0
2023-01-20 15:19:34.115 CET;4
2023-01-20 15:22:26.802 CET;16
2023-01-20 15:31:51.055 CET;4
2023-01-20 15:32:09.134 CET;16
2023-01-20 16:19:19.434 CET;4
2023-01-20 16:35:12.240 CET;16
2023-01-20 18:52:29.130 CET;0
2023-01-20 18:52:30.141 CET;4
2023-01-20 19:05:51.348 CET;16
2023-01-20 20:13:16.489 CET;4
2023-01-20 20:30:14.553 CET;16
2023-01-20 20:38:34.546 CET;4
2023-01-20 20:38:49.607 CET;16
2023-01-20 22:23:01.578 CET;4
2023-01-20 22:30:07.283 CET;16
2023-01-21 01:50:06.197 CET;4
2023-01-21 02:08:57.720 CET;16
2023-01-21 02:09:42.900 CET;4
2023-01-21 02:09:46.918 CET;16
2023-01-21 02:44:32.240 CET;4
2023-01-21 02:58:01.477 CET;16
2023-01-21 04:06:51.973 CET;4
2023-01-21 14:20:28.989 CET;16
2023-01-21 14:21:09.148 CET;4
2023-01-21 14:21:18.187 CET;16
2023-01-21 20:02:06.835 CET;4
2023-01-21 20:02:39.966 CET;8
2023-01-21 20:41:22.240 CET;0
2023-01-21 20:41:23.240 CET;4
2023-01-24 06:04:03.911 CET;16
2023-01-24 06:18:23.336 CET;4
2023-01-24 06:18:59.476 CET;16
2023-01-24 08:41:24.589 CET;4
2023-01-24 08:41:40.661 CET;16
2023-01-24 11:21:22.908 CET;4
2023-01-24 11:21:32.959 CET;16
2023-01-24 15:55:16.539 CET;4
2023-01-24 15:55:51.678 CET;8
2023-01-24 16:08:12.638 CET;16
2023-01-24 16:08:13.648 CET;4
2023-01-24 16:10:19.147 CET;16
2023-01-24 16:13:49.983 CET;4
2023-01-24 16:19:40.388 CET;16
2023-01-24 16:29:41.790 CET;4
2023-01-24 16:32:58.576 CET;16
2023-01-24 16:34:31.947 CET;4
2023-01-24 16:34:54.035 CET;16
2023-01-24 16:37:31.663 CET;4
2023-01-24 16:38:03.792 CET;16
2023-01-24 16:38:28.891 CET;0
2023-01-24 16:38:29.901 CET;4
2023-01-24 16:38:59.010 CET;16
2023-01-24 16:46:33.825 CET;4
2023-01-24 16:46:49.895 CET;0
2023-01-24 16:46:50.895 CET;16
2023-01-24 16:48:02.184 CET;4
2023-01-24 16:48:15.234 CET;16
2023-01-24 16:56:26.197 CET;4
2023-01-24 17:05:50.448 CET;16
2023-01-24 17:06:34.628 CET;4
2023-01-24 17:08:03.986 CET;16
2023-01-24 17:21:09.109 CET;4
2023-01-24 17:26:43.444 CET;16
2023-01-24 19:59:02.934 CET;4
2023-01-24 19:59:16.993 CET;16
2023-01-24 20:57:30.953 CET;4
2023-01-24 20:57:43.003 CET;16
2023-01-24 20:58:03.082 CET;8
2023-01-24 21:05:13.798 CET;4
2023-01-24 21:23:19.141 CET;16
2023-01-24 21:30:06.766 CET;4
2023-01-24 21:33:03.463 CET;16
2023-01-25 00:16:22.589 CET;4
2023-01-25 00:16:49.698 CET;8
2023-01-25 00:27:24.227 CET;4
2023-01-25 00:57:11.361 CET;16
2023-01-25 00:58:43.740 CET;4
2023-01-25 00:58:48.759 CET;16
2023-01-25 02:44:29.069 CET;4
2023-01-25 02:44:40.118 CET;16
2023-01-25 10:01:10.710 CET;4
2023-01-25 10:05:02.627 CET;8
2023-01-25 10:15:00.019 CET;4
2023-01-25 10:15:29.137 CET;16
2023-01-25 10:48:11.973 CET;4
2023-01-25 10:48:25.022 CET;16
2023-01-25 14:04:17.954 CET;4
2023-01-25 14:05:31.243 CET;16
2023-01-25 14:33:30.960 CET;4
2023-01-25 14:34:09.109 CET;8
2023-01-25 14:41:37.904 CET;0
2023-01-25 14:41:38.904 CET;4
2023-01-25 14:42:59.232 CET;16
2023-01-25 15:07:12.025 CET;4
2023-01-25 15:21:35.469 CET;16
2023-01-25 15:56:55.947 CET;4
2023-01-25 16:01:42.085 CET;16
2023-01-25 16:04:46.821 CET;4
2023-01-25 16:04:53.851 CET;16
